1, Voto Majoritário, 0.8438485804416404
1, Borda Count, 0.8406940063091483
1, KNN, 0.8406940063091483
1, NB, 0.1309148264984227
1, MLP, 0.8501577287066246
1, AD, 0.8186119873817035
1, SVM, 0.8422712933753943
1, Soma, 0.8422712933753943
1, Voto Majoritário, 0.8438485804416404
1, Borda Count, 0.8406940063091483
1, KNN, 0.8406940063091483
1, NB, 0.1309148264984227
1, MLP, 0.8391167192429022
1, AD, 0.8107255520504731
1, SVM, 0.8422712933753943
1, Soma, 0.8375394321766562
1, Voto Majoritário, 0.8422712933753943
1, Borda Count, 0.8406940063091483
