Algoritmo,Número de Clusters,var1,var2,Inércia,Coesão,Coeficiente de Silhueta,Rand Score,Homogeneidade,Completude,Entropia,Matriz de Contingência
DBSCAN,1,2,250,279943.5711472181,-,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,2,300,279943.5711472181,-,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,2,350,279943.5711472181,-,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,2,400,279943.5711472181,-,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,2,450,279943.5711472181,-,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,2,500,279943.5711472181,-,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,8,3,50,134114.83614398417,3231.249000246031,0.19642779994123885,0.6758541571540422,0.7004808390713613,0.2944228671570474,1.4722234116181157,"[[580, 3244, 0, 0, 0, 0, 288, 96], [205, 388, 1296, 299, 864, 864, 0, 0]]"
DBSCAN,5,3,100,167059.33559330588,4470.640381672543,0.2010837891611338,0.6751210599853448,0.614359165944494,0.29581914400774456,1.1677328175710189,"[[1002, 3206, 0, 0, 0], [830, 254, 1296, 768, 768]]"
DBSCAN,5,3,150,177030.75705045793,4030.9450561119775,0.16676902854309006,0.650836053239299,0.5518566938910716,0.27179134625162993,1.1320962548014384,"[[1201, 3007, 0, 0, 0], [1150, 254, 1296, 608, 608]]"
DBSCAN,3,3,200,215545.64245944822,4935.279379275908,0.14325989980543805,0.6168518821252247,0.37100671429898785,0.254353993542003,0.6209200300740905,"[[1608, 2600, 0], [2366, 254, 1296]]"
DBSCAN,3,3,250,219808.77449735696,4478.415920664169,0.12138450371269519,0.5956078542046755,0.33866349918733984,0.23717201785142683,0.6314470015097063,"[[1862, 2346, 0], [2436, 232, 1248]]"
DBSCAN,4,3,300,209204.5967937103,2637.5458574660306,0.08890290080776515,0.5638162161251312,0.35470735408079934,0.21003721828442737,1.074131252426302,"[[1995, 722, 1491, 0], [2486, 152, 30, 1248]]"
DBSCAN,4,3,350,212140.15063289832,2442.5919652342573,0.07292358251906296,0.5558214897938291,0.33298531919314844,0.2027248969079069,1.0803476007002946,"[[2104, 722, 1382, 0], [2588, 152, 24, 1152]]"
DBSCAN,3,3,400,234717.6180836022,1928.7208149464138,0.023043921275206193,0.5615768890094706,0.2131690619427312,0.19667320063853885,0.6764786203294999,"[[2249, 715, 1244], [3755, 152, 9]]"
DBSCAN,2,3,450,256902.53641541078,841.0294400449745,0.05700443925839328,0.5035666848690793,0.03256742535304083,0.07563062532259908,0.0,"[[3604, 604], [3804, 112]]"
DBSCAN,2,3,500,256902.53641541078,841.0294400449745,0.05700443925839328,0.5035666848690793,0.03256742535304083,0.07563062532259908,0.0,"[[3604, 604], [3804, 112]]"
DBSCAN,4,4,50,223184.2599709297,9470.337265652264,0.14762836276741165,0.5498755198643602,0.20054492050156275,0.19934725767132278,0.5266289215258663,"[[334, 3762, 16, 96], [65, 2523, 1328, 0]]"
DBSCAN,4,4,100,150951.38832380896,7512.678423399045,0.2853413719720301,0.7016495156054927,0.5480452305076681,0.3362349550326209,0.9524914095125967,"[[436, 3730, 16, 26], [81, 791, 1312, 1732]]"
DBSCAN,4,4,150,151688.87932181155,7434.676332931449,0.2849361991770444,0.7011807261968601,0.5479621788547593,0.33264617677441516,0.9551079563933692,"[[462, 3704, 16, 26], [101, 771, 1312, 1732]]"
DBSCAN,4,4,200,151969.2252733774,7421.753422482869,0.2844765689811607,0.7012434011708097,0.5495467397538173,0.33310830874325104,0.9550020643272749,"[[467, 3702, 16, 23], [105, 769, 1312, 1730]]"
DBSCAN,4,4,250,156537.86025227827,7222.578787832788,0.2797084914656069,0.6965483546213065,0.554212252266241,0.32731874467937494,0.9616497668420773,"[[568, 3607, 16, 17], [133, 741, 1312, 1730]]"
DBSCAN,4,4,300,159473.35577109168,6959.629750824449,0.27636121201792635,0.6886099084769599,0.5542321866069939,0.3172779979905587,0.9719801982996111,"[[714, 3461, 16, 17], [166, 708, 1312, 1730]]"
DBSCAN,4,4,350,161260.01928391308,6696.362725421783,0.26985505198587234,0.6856295134391449,0.5460909283956386,0.3054828705237227,0.9755833936440867,"[[780, 3400, 16, 12], [301, 635, 1312, 1668]]"
DBSCAN,4,4,400,161474.88635808014,6662.683699262192,0.2688410510475186,0.6867729074150616,0.5580886383732031,0.3116200593871738,0.9750707734662308,"[[792, 3400, 16, 0], [314, 626, 1312, 1664]]"
DBSCAN,4,4,450,161723.34698045003,6641.2014852528955,0.2681769602030746,0.6879646108244771,0.560000205752188,0.3120123813783134,0.9760868973382373,"[[792, 3400, 16, 0], [331, 609, 1312, 1664]]"
DBSCAN,3,4,500,178140.2549682491,6721.093840665767,0.23856500939838177,0.6664165426047682,0.38932780276224094,0.2663278532593781,0.561870116293089,"[[793, 3399, 16], [2010, 594, 1312]]"
DBSCAN,4,5,50,249615.5007067435,10844.744582913308,0.34244760704672983,0.49977445495351414,0.02199890603743856,0.08420003918766723,0.1235605628232915,"[[42, 3981, 130, 55], [44, 3872, 0, 0]]"
DBSCAN,3,5,100,252442.4992321568,14130.718953183372,0.3213552183352681,0.4998717708826012,0.021877974010205803,0.07387546308050565,0.06809736764789563,"[[210, 3898, 100], [44, 3872, 0]]"
DBSCAN,2,5,150,256601.21638713244,21034.828384809807,0.35068385212046715,0.5004745477476318,0.020363993777889194,0.07661897350925574,0.0,"[[323, 3885], [44, 3872]]"
DBSCAN,2,5,200,256452.82727798063,20991.14658270144,0.34716487423396025,0.5005668933209511,0.02147158379975664,0.07902166169671875,0.0,"[[334, 3874], [44, 3872]]"
DBSCAN,2,5,250,256266.56559981895,20959.83111260029,0.3446479132782923,0.50063866040911,0.022283582646522714,0.08073863866700143,0.0,"[[342, 3866], [44, 3872]]"
DBSCAN,2,5,300,256172.88110839252,20944.744972115208,0.34330892962304743,0.500675998691463,0.0226915665349965,0.08158786665310647,0.0,"[[346, 3862], [44, 3872]]"
DBSCAN,2,5,350,256186.86735515523,20918.149064593705,0.3398245327516756,0.5007535847327158,0.02351140321741071,0.08326838420220363,0.0,"[[354, 3854], [44, 3872]]"
DBSCAN,2,5,400,256175.0154549707,20904.678309002004,0.33821652582964995,0.5007938324916157,0.02392321797878331,0.08409989907909297,0.0,"[[358, 3850], [44, 3872]]"
DBSCAN,2,5,450,256192.46219668598,20898.57240725276,0.33725436384756846,0.5008143200556341,0.024129591451460757,0.08451351859801608,0.0,"[[360, 3848], [44, 3872]]"
DBSCAN,2,5,500,256577.87545153176,20875.990389485163,0.33388205918047636,0.5008879358736822,0.024854308178310837,0.08595019027944482,0.0,"[[367, 3841], [44, 3872]]"
DBSCAN,2,6,50,274326.26197119715,22722.924445762306,0.4155452968926647,0.5010325307966577,0.005730275789070205,0.11787586808104725,0.0,"[[0, 4208], [44, 3872]]"
DBSCAN,2,6,100,273826.5893471476,22634.965891689535,0.4064847450402765,0.5008665997123376,0.0015263616968458611,0.024579406698405134,0.0,"[[15, 4193], [44, 3872]]"
DBSCAN,2,6,150,257778.4357518732,21704.448859979748,0.41336876565964864,0.4999573882914057,0.006026398828841541,0.03490632842672157,0.0,"[[165, 4043], [44, 3872]]"
DBSCAN,2,6,200,256094.3343877844,21552.518171315227,0.4103879516733094,0.4999387191502292,0.008282587054875851,0.043500077801606474,0.0,"[[193, 4015], [44, 3872]]"
DBSCAN,2,6,250,256094.3343877844,21552.518171315227,0.4103879516733094,0.4999387191502292,0.008282587054875851,0.043500077801606474,0.0,"[[193, 4015], [44, 3872]]"
DBSCAN,2,6,300,255812.74335444803,21512.132312959257,0.406146637763398,0.4999428106016234,0.009041780100933062,0.0461362317761255,0.0,"[[202, 4006], [44, 3872]]"
DBSCAN,2,6,350,255812.74335444803,21512.132312959257,0.406146637763398,0.4999428106016234,0.009041780100933062,0.0461362317761255,0.0,"[[202, 4006], [44, 3872]]"
DBSCAN,2,6,400,255869.87177140027,21507.946934780608,0.40554381588380245,0.4999435682778075,0.00912705028730729,0.04642545251397175,0.0,"[[203, 4005], [44, 3872]]"
DBSCAN,2,6,450,255929.92312496927,21503.86969398393,0.4049208343592752,0.4999443865680863,0.0092124982717243,0.04671394442169025,0.0,"[[204, 4004], [44, 3872]]"
DBSCAN,2,6,500,256142.16640655245,21487.238501981094,0.40255234339976603,0.49994826587014896,0.009556040820703124,0.04786067166896072,0.0,"[[208, 4000], [44, 3872]]"
DBSCAN,2,7,50,274812.4995054401,22770.343348695344,0.42452067623929307,0.5009423370237013,0.004684987392546122,0.11409722759225865,0.0,"[[0, 4208], [36, 3880]]"
DBSCAN,2,7,100,274812.4995054401,22770.343348695344,0.42452067623929307,0.5009423370237013,0.004684987392546122,0.11409722759225865,0.0,"[[0, 4208], [36, 3880]]"
DBSCAN,2,7,150,274284.1971309631,22717.851314418112,0.42225398797916386,0.5009423370237013,0.003289255177722412,0.0676623296480152,0.0,"[[4, 4204], [40, 3876]]"
DBSCAN,2,7,200,274284.1971309631,22717.851314418112,0.42225398797916386,0.5009423370237013,0.003289255177722412,0.0676623296480152,0.0,"[[4, 4204], [40, 3876]]"
DBSCAN,2,7,250,274284.1971309631,22717.851314418112,0.42225398797916386,0.5009423370237013,0.003289255177722412,0.0676623296480152,0.0,"[[4, 4204], [40, 3876]]"
DBSCAN,2,7,300,274284.1971309631,22717.851314418112,0.42225398797916386,0.5009423370237013,0.003289255177722412,0.0676623296480152,0.0,"[[4, 4204], [40, 3876]]"
DBSCAN,2,7,350,274284.1971309631,22717.851314418112,0.42225398797916386,0.5009423370237013,0.003289255177722412,0.0676623296480152,0.0,"[[4, 4204], [40, 3876]]"
DBSCAN,2,7,400,273415.3745085005,22645.894567596602,0.42026067436520353,0.5008246547587853,0.001222096657505334,0.02086277940149302,0.0,"[[15, 4193], [40, 3876]]"
DBSCAN,2,7,450,259741.89713962504,21935.325568643653,0.4181951072568639,0.5000403992941368,0.0038402371706682276,0.026416211776245434,0.0,"[[128, 4080], [40, 3876]]"
DBSCAN,2,7,500,259741.89713962504,21935.325568643653,0.4181951072568639,0.5000403992941368,0.0038402371706682276,0.026416211776245434,0.0,"[[128, 4080], [40, 3876]]"
DBSCAN,1,8,50,279943.5711472181,46016.82812421507,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,2,8,100,276161.077037037,22842.93508102634,0.44115239979434157,0.5008143200556341,0.0031199135318301595,0.10718732345631578,0.0,"[[0, 4208], [24, 3892]]"
DBSCAN,2,8,150,276161.077037037,22842.93508102634,0.44115239979434157,0.5008143200556341,0.0031199135318301595,0.10718732345631578,0.0,"[[0, 4208], [24, 3892]]"
DBSCAN,2,8,200,276161.077037037,22842.93508102634,0.44115239979434157,0.5008143200556341,0.0031199135318301595,0.10718732345631578,0.0,"[[0, 4208], [24, 3892]]"
DBSCAN,2,8,250,276161.077037037,22842.93508102634,0.44115239979434157,0.5008143200556341,0.0031199135318301595,0.10718732345631578,0.0,"[[0, 4208], [24, 3892]]"
DBSCAN,2,8,300,276161.077037037,22842.93508102634,0.44115239979434157,0.5008143200556341,0.0031199135318301595,0.10718732345631578,0.0,"[[0, 4208], [24, 3892]]"
DBSCAN,2,8,350,276161.077037037,22842.93508102634,0.44115239979434157,0.5008143200556341,0.0031199135318301595,0.10718732345631578,0.0,"[[0, 4208], [24, 3892]]"
DBSCAN,2,8,400,276161.077037037,22842.93508102634,0.44115239979434157,0.5008143200556341,0.0031199135318301595,0.10718732345631578,0.0,"[[0, 4208], [24, 3892]]"
DBSCAN,2,8,450,276161.077037037,22842.93508102634,0.44115239979434157,0.5008143200556341,0.0031199135318301595,0.10718732345631578,0.0,"[[0, 4208], [24, 3892]]"
DBSCAN,2,8,500,276161.077037037,22842.93508102634,0.44115239979434157,0.5008143200556341,0.0031199135318301595,0.10718732345631578,0.0,"[[0, 4208], [24, 3892]]"
DBSCAN,1,9,50,279943.5711472181,46016.82812421507,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,9,100,279943.5711472181,46016.82812421507,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,9,150,279943.5711472181,46016.82812421507,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,9,200,279943.5711472181,46016.82812421507,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,9,250,279943.5711472181,46016.82812421507,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,9,300,279943.5711472181,46016.82812421507,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,9,350,279943.5711472181,46016.82812421507,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,9,400,279943.5711472181,46016.82812421507,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,9,450,279943.5711472181,46016.82812421507,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
DBSCAN,1,9,500,279943.5711472181,46016.82812421507,-,0.5005844714084224,0.0,1.0,0,"[[4208], [3916]]"
